https://github.com/Teichlab/cellphonedb/issues/159,"Hello,
I am new to CellphoneDB and it looks very exciting!
However, after downloading and installation this message came up:
/Users/chrsyl/cpdb-venv/lib/python3.8/site-packages/sklearn/utils/deprecation.py:144: FutureWarning: The sklearn.cluster.k_means_ module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.cluster. Anything that cannot be imported from sklearn.cluster is now part of the private API. warnings.warn(message, FutureWarning)
Can I get a hint on how to update?Hi Chryl,
I am getting the same message. Did you solve the issue?Hi @chrsyl @life-gif ... I think it is just a warning. I had a similar warning but the later commands should run smoothly.Hi. I get the same error message when I try to run the dotplot or heatmap functions. As a consequence, I can't find the plot neither in the output directory nor anywhere else. Even though the plot pops up briefly...
Any help?cellphonedb plot dot_plot The sklearn.cluster.k_means_ module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.cluster. Anything that cannot be imported from sklearn.cluster is now part of the private API.",None yet
https://github.com/aws-samples/serverless-ai-workshop/pull/6,"Issue #, if available:Description of changes:By submitting this pull request, I confirm that you can use, modify, copy, and redistribute this contribution, under the terms of your choice.",None yet
https://github.com/ysig/GraKeL/issues/44,"DeprecationWarning: sklearn.externals.joblib is deprecated in 0.21 and will be removed in 0.23. Please import this functionality directly from joblib, which can be installed with: pip install joblib. If this warning is raised when loading pickled models, you may need to re-serialize those models with scikit-learn 0.21+.
warnings.warn(msg, category=DeprecationWarning)cannot import name 'joblib' from 'sklearn.externalsI think it has been removed and I am unable to use it.",None yet
https://github.com/scikit-garden/scikit-garden/issues/85,"As of scikit-learn v0.22, the presort parameter to BaseDecisionTree is deprecated.
As the RandomForestQuantileRegressor uses a lot of these, this results in a LOT of deprecation warnings being printed, when using newer scikit-learn versions.",None yet
https://github.com/PIA-Group/BioSPPy/pull/65,"Removed the deprecation warning shown by current sklearn version, by importing joblib independently in biosppy/storage.py rather than from sklearn.externals.
Added joblib as a requirement in setup.py, requirements.txt and README.mdNow, this PR is critical. The sklearn removed the joblib from the externals, so, if you try to use the biosppy storage it raises an error of cannot import like",None yet
https://github.com/skggm/skggm/issues/124,"Hi, when I try to import inverse_covarance in skggm, the following error pops up.The issue is because sklearn.externals.joblib is deprecated from scikit-learn 0.21 onwards and has been removed in 0.23 of scikit-learn. Downgrading scikit-learn to 0.20.1 removes the error message. While, v0.21.1 of scikit-learn doesn't throw up the error, it does throw a deprecation warning.This is something you might want to update in the requirements.txt and also in the setup.py file.EDIT: I am using Python 3.6.10 if it is relevant.Hey, could you solve this one. Please let me know how to solve this errorThanks @sunidhibatra",bug help wanted sklearn cleanup
https://github.com/coreylynch/pyFM/issues/29,sklearn 0.19.1You just need to modify two lines in file 'pylibfm.py' to get rid of the warning message as below:,None yet
https://github.com/udacity/machine-learning/issues/347,"https://github.com/udacity/machine-learning/blob/master/projects/boston_housing/boston_housing.ipynbThe below line of code in udacity/machine-learning/boston_housing.ipynb failed for me:I believe it should be:This is also the case in https://github.com/udacity/machine-learning/blob/master/projects/visuals.py. I believe the following line:should be@arembridge Is code failed or it gave Deprecation warning? sklearn.cross_validation was deprecated in version 0.18 and as you said new version has sklearn.model_selection.It is deprecated. I have changed the code and got it to work here:https://github.com/arembridge/machine-learning/blob/master/projects/boston_housing/visuals.pyExactly sklearn.cross_validation was deprecated. Work with sklearn.model_selection.Sklearn.cross_validation was depricated
Try using sklearn.model_selection",None yet
https://github.com/manuel-calzolari/sklearn-genetic/issues/11,"Environment VersionsSteps to replicateExpected resultRunning from genetic_selection import GeneticSelectionCV works without error.Actual resultThis is happening because in scikit-learn 0.20.0 they relocated sklearn.externals.joblib to from sklearn.utils._joblib import cpu_count (see https://scikit-learn.org/dev/whats_new/v0.20.html#miscellaneous).The easiest fix here is to simply state that sklearn-genetic only works with scikit-learn>=0.20.0. If you want to add backwards compatibility to 0.18 then you'll need some conditional logic to check the sklearn version in order to determine where to import cpu_count from.For now I can give you a PR which gets this library working again and pip installable via PyPI. There are further issues for getting this working with Python 3.8 which I shall detail in a separate issue.Another reason to simply require scikit-learn>=0.20.0 is because scitki-learn version 0.18 doesn't follow modern Python packaging conventions in that it doesn't specify or automatically install numpy and scipy as required sub-dependencies, instead requiring the user to manually install these in their environment first.See scikit-learn/scikit-learn#7867 and scikit-learn/scikit-learn#8242 for discussion of this problem and why it existed. This was resolved in sklearn 0.20 - https://github.com/scikit-learn/scikit-learn/blob/0.20.0/setup.pyIn certain situations, this may cause issues with even installing sklearn-genetic==0.2, e.g. if someone does indeed want to use scitkit-learn==0.18 and uses pip-tools to pin the version, pip-tools won't put numpy or scipy in it's auto-generated requirements.txt due to sklearn 0.18 not correctly specifying them as requirements, which means the installation fails. This was an issue I faced when trying to test to see how hard it would be to make this package work for both 0.18 and >=0.20.0",None yet
https://github.com/scikit-learn/scikit-learn/pull/18436,"This PR adds some missing _deprecate_positional_args to the public classes and functions (if I am not wrong).@NicolasHug I have double-check and sklearn.metrics.ConfusionMatrixDisplay, sklearn.metrics.PrecisionRecallDisplay and sklearn.metrics.RocCurveDisplay still need the deprecation cycle (they were introduced without *).Looks like DetCurveDisplay and plot_det_curve haven't been released yet and were properly introduced with a *. No need to change these. Please revert them, I'll pre-aprove though. Thanks!Yep, you are right (indeed, I edited the comment when I noticed).Note that I have removed the @_deprecate_positional_args in the plot method of sklearn.metrics.DetCurveDisplay because it was released with *.",module:linear_model module:metrics
https://github.com/yoavram/curveball/issues/147,Code:Warning message:,refactoring
https://github.com/rohinkumar/correlcalc/issues/1,"Failed to install pymangle to install correlcalc. I already installed wheel, but unable to install pymangle. Don't know how to solve this problem. I also already try to install from this git project. Could you please give me some suggestion? Here is the output of sudo pip install correlcalc:ERROR: Failed building wheel for pymangle
Running setup.py clean for pymangle
Building wheel for sklearn (setup.py) ... done
Created wheel for sklearn: filename=sklearn-0.0-py2.py3-none-any.whl size=1319 sha256=143da93891660e894c49d41c7cd920f490fb6376ec9b4590157dc875b2b75b61
Stored in directory: /private/tmp/pip-ephem-wheel-cache-8ja5dfx2/wheels/23/9d/42/5ec745cbbb17517000a53cecc49d6a865450d1f5cb16dc8a9c
Successfully built sklearn
Failed to build correlcalc pymangle
DEPRECATION: Could not build wheels for correlcalc, pymangle which do not use PEP 517. pip will fall back to legacy 'setup.py install' for these. pip 21.0 will remove support for this functionality. A possible replacement is to fix the wheel build issue reported above. You can find discussion regarding this at pypa/pip#8368.
Installing collected packages: pymangle, sklearn, correlcalc
Running setup.py install for pymangle ... error
ERROR: Command errored out with exit status 1:
command: /opt/local/bin/python -u -c 'import sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/tmp/pip-install-_2q_ti8t/pymangle/setup.py'""'""'; file='""'""'/private/tmp/pip-install-_2q_ti8t/pymangle/setup.py'""'""';f=getattr(tokenize, '""'""'open'""'""', open)(file);code=f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, file, '""'""'exec'""'""'))' install --record /private/tmp/pip-record-e9qfsagx/install-record.txt --single-version-externally-managed --compile --install-headers /opt/local/Library/Frameworks/Python.framework/Versions/3.6/include/python3.6m/pymangle
cwd: /private/tmp/pip-install-_2q_ti8t/pymangle/
Complete output (21 lines):
running install
running build
running build_py
creating build
creating build/lib.macosx-10.14-x86_64-3.6
creating build/lib.macosx-10.14-x86_64-3.6/pymangle
copying pymangle/version.py -> build/lib.macosx-10.14-x86_64-3.6/pymangle
copying pymangle/mangle.py -> build/lib.macosx-10.14-x86_64-3.6/pymangle
copying pymangle/init.py -> build/lib.macosx-10.14-x86_64-3.6/pymangle
copying pymangle/test.py -> build/lib.macosx-10.14-x86_64-3.6/pymangle
running build_ext
building 'pymangle._mangle' extension
creating build/temp.macosx-10.14-x86_64-3.6
creating build/temp.macosx-10.14-x86_64-3.6/pymangle
/usr/bin/clang -Wno-unused-result -Wsign-compare -Wunreachable-code -fno-common -dynamic -DNDEBUG -g -fwrapv -O3 -Wall -pipe -Os -isysroot/Applications/Xcode.app/Contents/Developer/Platforms/MacOSX.platform/Developer/SDKs/MacOSX10.14.sdk -I/opt/local/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/include -I/opt/local/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/include -I/opt/local/Library/Frameworks/Python.framework/Versions/3.6/include/python3.6m -c pymangle/_mangle.c -o build/temp.macosx-10.14-x86_64-3.6/pymangle/_mangle.o
clang: warning: no such sysroot directory: '/Applications/Xcode.app/Contents/Developer/Platforms/MacOSX.platform/Developer/SDKs/MacOSX10.14.sdk' [-Wmissing-sysroot]
pymangle/_mangle.c:3:10: fatal error: 'string.h' file not found
#include <string.h>
^~~~~~~~~~
1 error generated.
error: command '/usr/bin/clang' failed with exit status 1
----------------------------------------
ERROR: Command errored out with exit status 1: /opt/local/bin/python -u -c 'import sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/tmp/pip-install-_2q_ti8t/pymangle/setup.py'""'""'; file='""'""'/private/tmp/pip-install-_2q_ti8t/pymangle/setup.py'""'""';f=getattr(tokenize, '""'""'open'""'""', open)(file);code=f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, file, '""'""'exec'""'""'))' install --record /private/tmp/pip-record-e9qfsagx/install-record.txt --single-version-externally-managed --compile --install-headers /opt/local/Library/Frameworks/Python.framework/Versions/3.6/include/python3.6m/pymangle Check the logs for full command output.`",None yet
https://github.com/cgre-aachen/gempy/issues/475,"Describe the bug
When sampling from a von Mises Fisher Distribution (fishdist.py) in GemPy the, code breaks since sklearn.externals.joblib was removed from sklearn in version 0.23(.1) (currently the lastest version). The package spherecluster (master updated 2 years ago) is still dependent on this package.To Reproduce
Run a model with scikit-learn==0.23 and try to sample from a vMF distribution.Expected behavior
Sampling from the vMF distribution should not result in an error. It seems like the development branch of spherecluster does not have this dependency anymore and was updated 'only' 6 months ago. So this could work. What worked for me now is downgrading sklearn. In the long term, we could try to implement our own solution expanding the previous work of @elimh to remove the dependency on spherecluster. Could be interesting for @Japhiolite as well in combination with #449.Desktop (please complete the following information):Additional context
Add any other context about the problem here.",dependency
https://github.com/jakevdp/sklearn_pycon2015/pull/7,\miniconda\lib\site-packages\sklearn\utils\validation.py:395 : DeprecationWarning : Passing 1d arrays as data is deprecated in 0.17 and will raise value error in 0.19,None yet
https://github.com/mynameisfiber/pyxmeans/issues/12,"Clustering with multi-threaded pyxmeans (starting k at 20)
/usr/local/lib/python2.7/dist-packages/pyxmeans/xmeans.py:135: FutureWarning: elementwise comparison failed; returning s calar instead, but in the future will perform elementwise comparison
if centroids in ('kmeans++', 'random'):
/usr/local/lib/python2.7/dist-packages/sklearn/utils/validation.py:386: DeprecationWarning: Passing 1d arrays as data is deprecated in 0.17 and willraise ValueError in 0.19. Reshape your data either using X.reshape(-1, 1) if your data has a single feature or X.reshape(1, -1) if it contains a single sample.
DeprecationWarning)",None yet
https://github.com/sevamoo/SOMPY/issues/108,"I will patch if I can find the time in the near future, but just wanted to flag that installing the most recent version of SOMPY with a clean install of sklearn triggers this alert:PR issued. Note potential implications for Py2 compatibility. If you want me to move this to a sompy3 namespace and push to PyPi then I can probably work out how to do that.",None yet
https://github.com/scikit-learn-contrib/imbalanced-learn/issues/727,"Over the last few days, users have reported issues after installing imbalanced-learn (e.g. #723, #725, #726)TL;DR: Users with systems that build based on setup.py experience errors.Set up an environment to imitate a user who currently has scikit-learn==0.22.1:These are the default paths on my system:Installing imbalanced-learn with pip on Ubuntu uses the wheel from PyPi:And the paths appear correct following installation:Again, these seem to be the default paths on my system:But now, installing imbalanced-learn with setup.pyThis method creates three new entries under site-packages:... but does not appear to properly clean up the old scikit-learn version:It looks like something during setup is creating an easy-install.pth with the following contents:Hi,Unfortunately, Anaconda doesn't have the latest version of SKLearn (they are on ver 0.22.1). This means I still get the error when I run my code on Jupyter. I tried installing the latest SKlearn via pip but I think Anaconda reads from their own file path.I'm thinking if :
I can replace the SKlearn lib in Anaconda with the one installed via pip; but I don't want to mess with the files.
OR
I can wait for Anaconda to update their lib.Any comments about this would be helpful!@xjyribro you can install the version from the conda-forge: conda insall scikit-learn -c conda-forge.
It is packaged by the people from scikit-learn so it will be OK. When the package will be available in the default channel then you can use it.@hayesall I think that people should not use python setup.py install and instead pip install . as mentioned in the documentation. I remember some old deprecation from pip that was complaining about not cleaning properly stuff when using the former solution. I did the following:and it seems to work:Shouldn't we then document it?I am still not sure if it was a pip issue. If it was a pip issue, we should probably report the problem instead of documenting a workaround, isn't it?Windows-10-10.0.19041-SP0
Python 3.7.7 (default, Apr 15 2020, 05:09:04) [MSC v.1916 64 bit (AMD64)]
NumPy 1.18.1
SciPy 1.4.1
Scikit-Learn 0.23.2
imblearn 0.7.0",None yet
https://github.com/scikit-optimize/scikit-optimize/issues/924,"I haven't had any issues before, but I try to run the same code as before I now I get an error ""object.init() takes exactly one argument (the instance to initialize)""I'm having the same issue.skopt version: 0.7.4
sklearn version: 0.23.1In BayesSearchCV the MaskedArray is used to mask non-applicable params. But in sklearn it will trigger a warning:
""FutureWarning: Class MaskedArray is deprecated; MaskedArray is deprecated in version 0.23 and will be removed in version 0.25. Use numpy.ma.MaskedArray instead.""In sklearn/utils/deprecation.py, the class deprecated is initiated as def __init__(self, extra=''). I guess it is contradictory with line 63-68:Is there anyone found a solution to this error.??",None yet
https://github.com/scikit-garden/scikit-garden/issues/81,Hi when I import skgarden I get those warnings :Are there plans to upgrade the dependencies ?Thanks,None yet
https://github.com/saagie/technologies/pull/141,"Closes #140auto-sklearn lib has been removed temporarily because it leads the build to fail due to :@PierreLeresteux you can review this one, tests are OK for me.
May be someone from the service could test and review it as well ?@PierreLeresteux tests updated.
Review par service OK",None yet
https://github.com/cassiobotaro/machine_learning_recipes/issues/6,Remove deprecation warnings in videos 4 and 5.,enhancement
https://github.com/amueller/scipy_2015_sklearn_tutorial/issues/60,"Hi, I'm getting DeprecationWarning when executing:
from sklearn.cross_validation import train_test_split/home/user/anaconda2/envs/py35/lib/python3.5/site-packages/sklearn/cross_validation.py:44: DeprecationWarning: This module was deprecated in version 0.18 in favor of the model_selection module into which all the refactored classes and functions are moved. Also note that the interface of the new CV iterators are different from that of this module. This module will be removed in 0.20. ""This module will be removed in 0.20."", DeprecationWarning)Solution:
from sklearn.model_selection import train_test_splitWell, this is the 2015 tutorial with worked with the 2015 scikit-learn ;) There is many places that would need fixing to not raise deprecation warnings.",None yet
https://github.com/scikit-garden/scikit-garden/issues/88,"This is an attempt to collect all the sklearn dependency issues currently present.Presort parameter
The parameter 'presort' is deprecated and has no effect. It will be removed in v0.24. You can suppress this warning by not passing any value to the 'presort' parameter.
See also: #85
Solution: Remove presort parameter when calling BaseDecisionTree.Joblib
C:\Users\natha\Miniconda3\envs\ml\lib\site-packages\sklearn\externals\joblib\__init__.py:15: DeprecationWarning: sklearn.externals.joblib is deprecated in 0.21 and will be removed in 0.23. Please import this functionality directly from joblib, which can be installed with: pip install joblib.
See also: #81
Solution: Use joblib directly, rather than sklearn.externals.joblib.Six
C:\Users\natha\Miniconda3\envs\ml\lib\site-packages\sklearn\externals\six.py:31: DeprecationWarning: The module is deprecated in version 0.21 and will be removed in version 0.23 since we've dropped support for Python 2.7.
See also: #81
Solution: Replace sklearn.externals.six with six.Ensemble and tree
/home/leidem/gitsky/streetwise-model/venv/lib/python3.7/site-packages/sklearn/utils/deprecation.py:144: FutureWarning: The sklearn.ensemble.forest module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.ensemble. Anything that cannot be imported from sklearn.ensemble is now part of the private API.
/home/leidem/gitsky/streetwise-model/venv/lib/python3.7/site-packages/sklearn/utils/deprecation.py:144: FutureWarning: The sklearn.tree.tree module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.tree. Anything that cannot be imported from sklearn.tree is now part of the private API.
Solution: Replace sklearn.ensemble.forest by sklearn.ensemble, and sklearn.tree.tree by sklearn.tree.Testing
FutureWarning: The sklearn.utils.testing module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.utils. Anything that cannot be imported from sklearn.utils is now part of the private API.
Solution: Replace sklearn.utils.testing with sklearn.utils.Implemented the above and more in #89",None yet
https://github.com/mlp2018/BagofWords/issues/42,"DeprecationWarning: This module was deprecated in version 0.18 in favor of the model_selection module into which all the refactored classes and functions are moved. Also note that the interface of the new CV iterators are different from that of this module. This module will be removed in 0.20.
""This module will be removed in 0.20."", DeprecationWarning)Also check if there are other deprecation warnings - I think I saw another one but I'm not sure.I looked into this deprecation warning and don't think there is much we can do.It arises when importing StratifiedKFold from sklearn.cross_validation (see below). However, this method is needed to make the code work when working with Python 3.5, and working with Python 3.5 in turn is needed to make TensorFlow work (at least on Windows). So I don't see how this could be fixed... Thoughts?There is, it should already be fixed in gnnc branch. Not sure why it's not in master yet.",None yet
https://github.com/Swarchal/morar/issues/36,,None yet
https://github.com/udacity/DSND_Term1/pull/18,"sklearn.cross_validation is deprecated (https://stackoverflow.com/questions/43302400/deprecation-warnings-from-sklearn)
so using sklearn.model_selection for importing train_test_split (https://scikit-learn.org/stable/modules/generated/sklearn.model_selection.train_test_split.html)",None yet
https://github.com/Teichlab/cellphonedb/issues/198,"Hello, CellPhoneDB is a great software.
I have a small problem when I use mean.txt and pvalue.txt to draw pictures. This is my code and error:cellphonedb plot dot_plot --means-path ./out/means.txt --pvalues-path ./out/pvalues.txt --output-path ./out_plot./lib/python3.6/site-packages/sklearn/utils/deprecation.py:143: FutureWarning: The sklearn.cluster.k_means_ module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.cluster. Anything that cannot be imported from sklearn.cluster is now part of the private API. warnings.warn(message, FutureWarning) [ ][APP][09/08/20-15:02:43][ERROR] Unexpected error Traceback (most recent call last): File ""./lib/python3.6/site-packages/cellphonedb/src/api_endpoints/terminal_api/plot_terminal_api_endpoints/plot_terminal_commands.py"", line 38, in dot_plot columns=columns) File ""./lib/python3.6/site-packages/cellphonedb/src/plotters/r_plotter.py"", line 35, in wrapper from rpy2.rinterface_lib.embedded import RRuntimeError File ""./lib/python3.6/site-packages/rpy2/rinterface_lib/embedded.py"", line 7, in <module> from . import openrlib File ""./lib/python3.6/site-packages/rpy2/rinterface_lib/openrlib.py"", line 21, in <module> rlib = _dlopen_rlib(R_HOME) File ""./lib/python3.6/site-packages/rpy2/rinterface_lib/openrlib.py"", line 17, in _dlopen_rlib rlib = ffi.dlopen(lib_path) OSError: cannot load library '/opt/R-3.6.1/lib/libR.so': /opt/R-3.6.1/lib/libR.so: cannot open shared object file: No such file or directory
I don’t know why this problem occurred, I installed the latest version of cellphonedb and R v3.6.3.
Expect a reply! Thank you!Hi,
Do you solve this problem, any ideas?
I also meet this problem.
thx",None yet
https://github.com/alaindomissy/sklearn_pycon2015/pull/1,"Correction to avoid deprecation warning:
/home/user/anaconda3/envs/sklearn_pycon2015/lib/python3.5/site-packages/sklearn/utils/validation.py:386: DeprecationWarning: Passing 1d arrays as data is deprecated in 0.17 and willraise ValueError in 0.19. Reshape your data either using X.reshape(-1, 1) if your data has a single feature or X.reshape(1, -1) if it contains a single sample.
DeprecationWarning)",None yet
https://github.com/astroML/astroML/issues/204,"To follow-up on scikit-learn/scikit-learn#9250.Easy workaround is to switch to the private baseclass, but preferable solution is to use a public class. The deprecation was added in the new 0.22 version, removal is foreseen in 0.24.",refactoring
https://github.com/TeamHG-Memex/eli5/issues/360,"Started receiving the following message after a few updates. Sklearn access in upcoming versions should only be through their public api.FutureWarning: The sklearn.metrics.scorer module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.metrics. Anything that cannot be imported from sklearn.metrics is now part of the private API. warnings.warn(message, FutureWarning)FutureWarning: The sklearn.feature_selection.base module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.feature_selection. Anything that cannot be imported from sklearn.feature_selection is now part of the private API. warnings.warn(message, FutureWarning)I get the same too, it's because of upgrading to scikit-learn 0.22.x. You can suppress it like:",None yet
https://github.com/meaghanflagg/jackstraw/issues/1,"jackstraw.py
DeprecationWarning:
sklearn.externals.joblib is deprecated in 0.21 and will be removed in 0.23. Please import this functionality directly from joblib, which can be installed with: pip install joblib. If this warning is raised when loading pickled models, you may need to re-serialize those models with scikit-learn 0.21+",good first issue
https://github.com/VowpalWabbit/vowpal_wabbit/issues/2240,"Related to #2183
Sklearn has deprecated a lot of interfaces into the library in sklearn 0.22. Most of the issues have been addressed in #2208, but there are 2 major objects we'll lose access to with no good replacements.The two Mixin classes from LinearModel have been deprecated as of sklearn 0.22, and will be removed entirely by sklearn 0.24. We'll need to figure out exactly what we lose and how to replace it.Can you add some sklearn references here from sklearn?
I could not find it.Here's the PR: scikit-learn/scikit-learn#15324I wonder what do we lose if we switch to ClassifierMixin/RegressorMixin.Here's an explanation of the deprecations (though it doesn't say exactly when the private API will be closed off)
https://scikit-learn.org/stable/whats_new/v0.22.html#clear-definition-of-the-public-apiThe deprecation warning in sklearn 0.22 mention we'll lose them in 0.24. Their public API is documented here
https://scikit-learn.org/dev/modules/classes.htmlHey @peterychangWhat do you think about writing the above classes by ourselves using the Public API instead of importing them from the new version? This will also ensure that in future we can be sure that we don't end up having broken code often.I believe it should be fairly easy as it'll only require us to write one or two methods by ourselves and use the parent of the LinearClassifierMixin to derive our own class.A similar approach is possible for SparseCoefMixin.@jackgerrits @peterychang Any feedback on my comment?I'm starting work on this.I'm wondering if it would be possible to adapt sklearn.svm.LinearSVM for this (This object is in the public API).LinearSVM's inheritance diagram looks similar to the one we use
class LinearSVC(BaseEstimator, LinearClassifierMixin, SparseCoefMixin)vs what we have in sklearn_vwI'm not particularly familiar with python's object inheritance model though, so I'm not sure if we'd be able to modify the behavior in LinearSVM to run what we need.I'll look into this @peterychang . I've quite some experience with inheritance and I'll update the PR accordingly.",Lang: Python
https://github.com/bertrandlalo/timeflux_rasr/issues/28,"I know it is not directly related to rASR, but importing pyriemann give these warnings:I am concerned that rASR will stop working in the near future because of that. Is someone willing to fix this upstream ?",None yet
https://github.com/wikilinks/nel/issues/3,No description provided.,bug
https://github.com/Lucas-Kohorst/Python-Stock/issues/7,"Apparently cross_validation is deprecated in sklearn: https://stackoverflow.com/questions/53978901/importerror-cannot-import-name-cross-validation-from-sklearnAlso get a message:
ImportError: cannot import name 'get_historical_data' from 'iexfinance' which also sounds like a deprecation problem, but I can't be sure.Hope this helps!",None yet
https://github.com/pypeit/PypeIt/issues/952,This warning is disconcerting:UserWarning: Trying to unpickle estimator GaussianMixture from version 0.20.0 when using version 0.22.1. This might lead to breaking code or invalid results. Use at your own risk. (base.py:318)Please find a way to mitigate it.This is worse.FutureWarning: The sklearn.mixture.gaussian_mixture module is deprecated in version 0.22 and will be removed in version 0.24. The corresponding classes / functions should instead be imported from sklearn.mixture. Anything that cannot be imported from sklearn.mixture is now part of the private API. (deprecation.py:144)Yeah we should not be pickling things anyway. It turns out this mixture model is not even used.,None yet
